ID,Question,Question_Type,Predicted Answer,Correct Answer,IsCorrect
572,"Could you tell me the location of the window in comparison to the books?A. above-right
B. down-left
C. back-up
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. back-up,A. above-right,False
573,"From a woman's perspective, where is the metal rod positioned?A. front-left
B. back-right
C. right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. back-right,D. back-left,False
574,"From the perspective of the woman in blue clothes, where is the man wearing the brown hat?A. front
B. right
C. left
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. right,B. right,True
575,"As the man in blue clothes in the photo, in which direction are you facing?A. back
B. front
C. left
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front,B. front,True
576,"Could you tell me the location of the nightstand in comparison to the lamp?A. front-left
B. front
C. left
D. down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. down,D. down,True
577,"With the camera's viewpoint as the front, which direction is the woman facing in the image?A. front-right
B. back-right
C. left
D. front
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,C. left,B. back-right,False
578,"Where is the cabinet in relation to the window?A. front-left
B. back
C. down
D. back-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. down,C. down,True
579,"Can you describe the position of the table relative to the lamp?A. above
B. back-down
C. left
D. above-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. left,C. left,True
580,"From the perspective of the blonde woman, where is the man in black positioned?A. left
B. front-right
C. front
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. right,A. left,False
581,"If you stand at bathtub facing shelves, where is mirror?A. front-right
B. front-left
C. back
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,A. front-right,B. front-left,False
582,"How is the door positioned with respect to the picture?A. front-left
B. down-left
C. back-right
D. back-down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. back-right,A. front-left,False
583,"Could you tell me the location of the chair in comparison to the bookshelf?A. front-left
B. above-right
C. back-down
D. back-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. front-left,C. back-down,False
584,"Which hand is the man holding the banana with?A. left
B. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. right,A. left,False
585,"Suppose you are in the dog’s position, what direction are you facing?A. back
B. right
C. front
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. front,C. front,True
586,"How is the desk positioned with respect to the chair?A. front-right
B. back-down
C. back
D. back-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. front-right,A. front-right,True
587,"Considering the camera's perspective as the front, what direction is the man facing within the picture?A. front
B. left
C. back-right
D. back
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B.,B. left,True
588,"From the perspective of the boy wearing the glove, where is the boy holding the baseball bat positioned?A. back-right
B. right
C. front
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. left,C. front,False
589,"Standing at window, gazing at box, where should door be?A. front
B. right
C. back-left
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,C. back-left,A. front,False
590,"Where is the desk in relation to the chair?A. left
B. down
C. down-right
D. front
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. front,D. front,True
591,"Imagine standing at bathtub looking towards toilet, where is curtain?A. right
B. front-left
C. back-left
D. front-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. front-left,B. front-left,True
592,"How is the table positioned with respect to the curtain?A. back-left
B. down-right
C. back
D. back-down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. down-right,B. down-right,True
593,"Picture yourself as the zebra; which way are you looking in the scene?A. back-left
B. back
C. front
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. front,C. front,True
594,"From the perspective of the man wearing the red hat, where is the man in brown clothes located?A. back-right
B. back-left
C. front
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,C. front,C. front,True
595,"Where is the picture in relation to the window?A. down-right
B. back-right
C. back-left
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. front-up,C. back-left,False
596,"Where is the chair in relation to the table?A. front-down
B. left
C. front-up
D. back-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. left,B. left,True
597,"With the camera's viewpoint as the front, which direction is the blonde boy facing in the image?A. right
B. back
C. front-left
D. front
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back,A. right,False
598,"Where is the cabinet located compared to the sink from the camera's perspective?A. down
B. right
C. above-right
D. above-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. down,A. down,True
599,"As the bus driver in the photo, in which direction are you facing?A. left
B. front
C. back-right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front,B. front,True
600,"Suppose you are in the girl’s position, what direction are you facing?A. right
B. back
C. front-left
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. front,A. right,False
601,"Where is the desk located compared to the bag from the camera's perspective?A. front-right
B. back-down
C. back-up
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. front-right,B. back-down,False
602,"Where is the chair located compared to the cabinet from the camera's perspective?A. back-right
B. back-down
C. front
D. back-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. front,B. back-down,False
