frame,time,base_pred,fixed_pred,adapt_pred,used_alpha,entropy
55355,923.5165372424575,Left,Left,Left,0.49143484234809875,0.6931471824645996
55360,923.5999548684391,Left,Left,Left,0.1,-0.0
55365,923.6833724944207,Right,Right,Right,0.1,-0.0
55370,923.7667901204023,Right,Right,Right,0.1,-0.0
55375,923.8502077463841,Left,Left,Left,0.1,-0.0
55380,923.9336253723657,Left,Left,Left,0.49143484234809875,0.6931471824645996
55385,924.0170429983473,Left,Left,Left,0.49143484234809875,0.6931471824645996
55390,924.1004606243289,Left,Left,Left,0.1,-0.0
55395,924.1838782503105,Right,Right,Right,0.1,-0.0
55400,924.2672958762921,Left,Left,Left,0.1,-0.0
55405,924.3507135022737,Right,Right,Right,0.1,-0.0
55410,924.4341311282553,Left,Left,Left,0.1,-0.0
55415,924.5175487542369,Left,Left,Left,0.1,-0.0
55420,924.6009663802186,Right,Right,Right,0.1,-0.0
55425,924.6843840062002,Right,Right,Right,0.1,-0.0
55430,924.7678016321818,Right,Right,Right,0.1,-0.0
55435,924.8512192581634,Right,Right,Right,0.1,-0.0
55440,924.934636884145,Right,Right,Right,0.1,-0.0
55445,925.0180545101266,Right,Right,Right,0.1,-0.0
55450,925.1014721361082,Right,Right,Right,0.1,-0.0
55455,925.1848897620898,Right,Right,Right,0.1,-0.0
55460,925.2683073880714,Left,Right,Left,0.1,-0.0
55465,925.351725014053,Right,Right,Right,0.1,-0.0
55470,925.4351426400347,Right,Right,Right,0.1,-0.0
55475,925.5185602660163,Right,Right,Right,0.1,-0.0
55480,925.6019778919979,Left,Right,Left,0.1,-0.0
55485,925.6853955179795,Left,Left,Left,0.1,-0.0
55490,925.7688131439611,Right,Right,Right,0.1,-0.0
55495,925.8522307699427,Right,Right,Right,0.1,-0.0
55500,925.9356483959243,Left,Left,Left,0.1,-0.0
55505,926.019066021906,Right,Right,Right,0.1,-0.0
55510,926.1024836478877,Right,Right,Right,0.1,-0.0
55515,926.1859012738693,Right,Right,Right,0.1,-0.0
55520,926.2693188998509,Left,Right,Left,0.1,-0.0
55525,926.3527365258325,Left,Left,Left,0.1,-0.0
55530,926.4361541518141,Left,Left,Left,0.1,-0.0
55535,926.5195717777957,Left,Left,Left,0.1,-0.0
55540,926.6029894037773,Left,Left,Left,0.1,-0.0
55545,926.6864070297589,Left,Left,Left,0.1,-0.0
55550,926.7698246557405,Left,Left,Left,0.1,-0.0
55555,926.8532422817221,Right,Left,Right,0.1,-0.0
55560,926.9366599077038,Right,Right,Right,0.1,-0.0
55565,927.0200775336854,Left,Left,Left,0.1,-0.0
55570,927.103495159667,Left,Left,Left,0.1,-0.0
55575,927.1869127856486,Right,Right,Right,0.1,-0.0
55580,927.2703304116302,Left,Left,Left,0.1,-0.0
55585,927.3537480376118,Left,Left,Left,0.1,-0.0
55590,927.4371656635934,Left,Left,Left,0.1,-0.0
55595,927.520583289575,Left,Left,Left,0.1,-0.0
55600,927.6040009155566,Left,Left,Left,0.1,-0.0
55605,927.6874185415382,Left,Left,Left,0.1,-0.0
55610,927.7708361675199,Left,Left,Left,0.1,-0.0
55615,927.8542537935015,Left,Left,Left,0.1,-0.0
55620,927.9376714194831,Left,Left,Left,0.1,-0.0
55625,928.0210890454647,Left,Left,Left,0.1,-0.0
55630,928.1045066714463,Left,Left,Left,0.1,-0.0
55635,928.187924297428,Left,Left,Left,0.1,-0.0
55640,928.2713419234096,Left,Left,Left,0.1,-0.0
55645,928.3547595493912,Left,Left,Left,0.1,-0.0
55650,928.4381771753729,Right,Left,Right,0.1,-0.0
55655,928.5215948013545,Left,Left,Left,0.1,-0.0
55660,928.6050124273361,Left,Left,Left,0.1,-0.0
55665,928.6884300533177,Left,Left,Left,0.1,-0.0
55670,928.7718476792993,Left,Left,Left,0.1,-0.0
55675,928.8552653052809,Left,Left,Left,0.1,-0.0
55680,928.9386829312625,Left,Left,Left,0.1,-0.0
55685,929.0221005572441,Left,Left,Left,0.1,-0.0
55690,929.1055181832257,Left,Left,Left,0.1,-0.0
55695,929.1889358092074,Left,Left,Left,0.1,-0.0
55700,929.272353435189,Left,Left,Left,0.1,-0.0
55705,929.3557710611706,Left,Left,Left,0.1,-0.0
55710,929.4391886871522,Left,Left,Left,0.1,-0.0
55715,929.5226063131338,Left,Left,Left,0.1,-0.0
55720,929.6060239391154,Right,Left,Right,0.1,-0.0
55725,929.689441565097,Left,Left,Left,0.1,-0.0
55730,929.7728591910786,Left,Left,Left,0.1,-0.0
55735,929.8562768170602,Left,Left,Left,0.1,-0.0
55740,929.9396944430418,Left,Left,Left,0.1,-0.0
55745,930.0231120690235,Left,Left,Left,0.1,-0.0
55750,930.1065296950051,Left,Left,Left,0.1,-0.0
55755,930.1899473209867,Left,Left,Left,0.1,-0.0
55760,930.2733649469683,Left,Left,Left,0.1,-0.0
55765,930.35678257295,Left,Left,Left,0.1,-0.0
55770,930.4402001989316,Left,Left,Left,0.1,-0.0
55775,930.5236178249132,Left,Left,Left,0.1,-0.0
55780,930.6070354508948,Left,Left,Left,0.1,-0.0
55785,930.6904530768765,Left,Left,Left,0.1,-0.0
55790,930.7738707028581,Left,Left,Left,0.1,-0.0
55795,930.8572883288397,Left,Left,Left,0.1,-0.0
55800,930.9407059548213,Left,Left,Left,0.1,-0.0
55805,931.0241235808029,Left,Left,Left,0.1,-0.0
55810,931.1075412067845,Left,Left,Left,0.1,-0.0
55815,931.1909588327661,Left,Left,Left,0.1,-0.0
55820,931.2743764587477,Left,Left,Left,0.1,-0.0
55825,931.3577940847293,Left,Left,Left,0.1,-0.0
55830,931.441211710711,Left,Left,Left,0.1,-0.0
55835,931.5246293366926,Left,Left,Left,0.1,-0.0
55840,931.6080469626742,Left,Left,Left,0.1,-0.0
55845,931.6914645886558,Left,Left,Left,0.1,-0.0
55850,931.7748822146374,Left,Left,Left,0.1,-0.0
55855,931.858299840619,Left,Left,Left,0.1,-0.0
55860,931.9417174666006,Left,Left,Left,0.1,-0.0
55865,932.0251350925822,Left,Left,Left,0.1,-0.0
55870,932.1085527185638,Left,Left,Left,0.1,-0.0
55875,932.1919703445454,Left,Left,Left,0.1,-0.0
55880,932.275387970527,Left,Left,Left,0.1,-0.0
55885,932.3588055965087,Left,Left,Left,0.1,-0.0
55890,932.4422232224904,Right,Left,Right,0.1,-0.0
55895,932.525640848472,Left,Left,Left,0.1,-0.0
55900,932.6090584744536,Left,Left,Left,0.1,-0.0
55905,932.6924761004352,Left,Left,Left,0.1,-0.0
55910,932.7758937264168,Left,Left,Left,0.1,-0.0
55915,932.8593113523984,Left,Left,Left,0.1,-0.0
55920,932.94272897838,Left,Left,Left,0.1,-0.0
55925,933.0261466043617,Left,Left,Left,0.1,-0.0
55930,933.1095642303433,Left,Left,Left,0.1,-0.0
55935,933.1929818563249,Left,Left,Left,0.1,-0.0
55940,933.2763994823065,Left,Left,Left,0.1,-0.0
55945,933.3598171082881,Left,Left,Left,0.1,-0.0
55950,933.4432347342697,Left,Left,Left,0.1,-0.0
55955,933.5266523602513,Left,Left,Left,0.1,-0.0
55960,933.6100699862329,Right,Left,Right,0.1,-0.0
55965,933.6934876122145,Right,Right,Right,0.1,-0.0
55970,933.7769052381962,Left,Right,Right,0.49143484234809875,0.6931471824645996
55975,933.8603228641778,Left,Left,Left,0.1,-0.0
55980,933.9437404901594,Left,Left,Left,0.1,-0.0
55985,934.027158116141,Right,Right,Right,0.1,-0.0
55990,934.1105757421226,Left,Left,Left,0.1,-0.0
55995,934.1939933681042,Right,Right,Right,0.1,-0.0
56000,934.2774109940858,Right,Right,Right,0.1,-0.0
56005,934.3608286200674,Left,Left,Left,0.1,-0.0
56010,934.444246246049,Right,Right,Right,0.1,-0.0
56015,934.5276638720306,Right,Right,Right,0.1,-0.0
56020,934.6110814980124,Left,Left,Left,0.1,-0.0
56025,934.694499123994,Right,Right,Right,0.1,-0.0
56030,934.7779167499756,Right,Right,Right,0.1,-0.0
56035,934.8613343759572,Left,Left,Left,0.1,-0.0
56040,934.9447520019388,Left,Left,Left,0.1,-0.0
56045,935.0281696279204,Right,Right,Right,0.1,-0.0
56050,935.111587253902,Left,Right,Right,0.49143484234809875,0.6931471824645996
56055,935.1950048798836,Left,Left,Left,0.1,-0.0
56060,935.2784225058653,Left,Left,Left,0.1,-0.0
56065,935.3618401318469,Left,Left,Left,0.1,-0.0
56070,935.4452577578285,Left,Left,Left,0.1,-0.0
56075,935.5286753838101,Right,Left,Right,0.1,-0.0
56080,935.6120930097917,Right,Right,Right,0.1,-0.0
56085,935.6955106357733,Left,Left,Left,0.1,-0.0
56090,935.7789282617549,Left,Left,Left,0.1,-0.0
56095,935.8623458877365,Left,Left,Left,0.1,-0.0
56100,935.9457635137181,Left,Left,Left,0.1,-0.0
56105,936.0291811396997,Right,Left,Right,0.1,-0.0
56110,936.1125987656814,Left,Left,Left,0.1,-0.0
56115,936.196016391663,Left,Left,Left,0.1,-0.0
56120,936.2794340176446,Left,Left,Left,0.49143484234809875,0.6931471824645996
56125,936.3628516436262,Left,Left,Left,0.1,-0.0
56130,936.4462692696078,Left,Left,Left,0.1,-0.0
56135,936.5296868955894,Left,Left,Left,0.1,-0.0
56140,936.613104521571,Left,Left,Left,0.1,-0.0
56145,936.6965221475526,Left,Left,Left,0.1,-0.0
56150,936.7799397735344,Left,Left,Left,0.1,-0.0
56155,936.863357399516,Left,Left,Left,0.1,-0.0
56160,936.9467750254976,Left,Left,Left,0.1,-0.0
56165,937.0301926514792,Left,Left,Left,0.1,-0.0
56170,937.1136102774608,Right,Left,Right,0.1,-0.0
56175,937.1970279034424,Left,Left,Left,0.1,-0.0
56180,937.280445529424,Left,Left,Left,0.1,-0.0
56185,937.3638631554056,Right,Left,Right,0.1,-0.0
56190,937.4472807813872,Right,Right,Right,0.1,-0.0
56195,937.5306984073688,Right,Right,Right,0.1,-0.0
56200,937.6141160333505,Right,Right,Right,0.1,-0.0
56205,937.6975336593321,Right,Right,Right,0.1,-0.0
56210,937.7809512853137,Right,Right,Right,0.1,-0.0
56215,937.8643689112953,Right,Right,Right,0.1,-0.0
56220,937.9477865372769,Right,Right,Right,0.1,-0.0
56225,938.0312041632585,Right,Right,Right,0.1,-0.0
56230,938.1146217892401,Right,Right,Right,0.1,-0.0
56235,938.1980394152217,Right,Right,Right,0.1,-0.0
56240,938.2814570412033,Right,Right,Right,0.1,-0.0
56245,938.364874667185,Right,Right,Right,0.1,-0.0
56250,938.4482922931666,Right,Right,Right,0.1,-0.0
56255,938.5317099191482,Right,Right,Right,0.1,-0.0
56260,938.6151275451298,Left,Right,Left,0.1,-0.0
56265,938.6985451711114,Left,Left,Left,0.1,-0.0
56270,938.781962797093,Left,Left,Left,0.1,-0.0
56275,938.8653804230746,Left,Left,Left,0.1,-0.0
56280,938.9487980490563,Left,Left,Left,0.1,-0.0
56285,939.032215675038,Left,Left,Left,0.1,-0.0
56290,939.1156333010196,Left,Left,Left,0.1,-0.0
56295,939.1990509270012,Right,Left,Right,0.1,-0.0
56300,939.2824685529828,Left,Left,Left,0.1,-0.0
56305,939.3658861789644,Left,Left,Left,0.1,-0.0
56310,939.449303804946,Right,Left,Right,0.1,-0.0
56315,939.5327214309276,Right,Right,Right,0.1,-0.0
56320,939.6161390569092,Right,Right,Right,0.1,-0.0
56325,939.6995566828908,Left,Left,Left,0.1,-0.0
56330,939.7829743088724,Right,Right,Right,0.1,-0.0
56335,939.866391934854,Right,Right,Right,0.1,-0.0
56340,939.9498095608357,Right,Right,Right,0.1,-0.0
56345,940.0332271868173,Right,Right,Right,0.1,-0.0
56350,940.1166448127989,Right,Right,Right,0.1,-0.0
56355,940.2000624387805,Right,Right,Right,0.1,-0.0
56360,940.2834800647621,Right,Right,Right,0.1,-0.0
56365,940.3668976907437,Right,Right,Right,0.1,-0.0
56370,940.4503153167253,Right,Right,Right,0.1,-0.0
56375,940.5337329427069,Right,Right,Right,0.1,-0.0
56380,940.6171505686885,Right,Right,Right,0.1,-0.0
56385,940.7005681946702,Right,Right,Right,0.1,-0.0
56390,940.7839858206518,Right,Right,Right,0.1,-0.0
56395,940.8674034466334,Right,Right,Right,0.1,-0.0
56400,940.950821072615,Right,Right,Right,0.1,-0.0
56405,941.0342386985966,Right,Right,Right,0.1,-0.0
56410,941.1176563245783,Right,Right,Right,0.1,-0.0
56415,941.2010739505599,Right,Right,Right,0.1,-0.0
56420,941.2844915765415,Right,Right,Right,0.1,-0.0
56425,941.3679092025232,Right,Right,Right,0.1,-0.0
56430,941.4513268285048,Right,Right,Right,0.1,-0.0
56435,941.5347444544864,Right,Right,Right,0.1,-0.0
56440,941.618162080468,Left,Right,Left,0.1,-0.0
56445,941.7015797064496,Right,Right,Right,0.1,-0.0
56450,941.7849973324312,Right,Right,Right,0.1,-0.0
56455,941.8684149584128,Right,Right,Right,0.1,-0.0
56460,941.9518325843944,Right,Right,Right,0.1,-0.0
56465,942.035250210376,Right,Right,Right,0.1,-0.0
56470,942.1186678363576,Right,Right,Right,0.1,-0.0
56475,942.2020854623393,Left,Right,Left,0.1,-0.0
56480,942.2855030883209,Right,Right,Right,0.1,-0.0
56485,942.3689207143025,Left,Left,Left,0.1,-0.0
56490,942.4523383402841,Left,Left,Left,0.1,-0.0
56495,942.5357559662657,Right,Right,Right,0.1,-0.0
56500,942.6191735922473,Right,Right,Right,0.1,-0.0
56505,942.7025912182289,Left,Left,Left,0.1,-0.0
56510,942.7860088442105,Left,Left,Left,0.1,-0.0
56515,942.8694264701921,Left,Left,Left,0.1,-0.0
56520,942.9528440961737,Left,Left,Left,0.1,-0.0
56525,943.0362617221554,Left,Left,Left,0.1,-0.0
56530,943.119679348137,Left,Left,Left,0.1,-0.0
56535,943.2030969741187,Left,Left,Left,0.1,-0.0
56540,943.2865146001003,Left,Left,Left,0.1,-0.0
56545,943.3699322260819,Right,Left,Right,0.1,-0.0
56550,943.4533498520635,Right,Right,Right,0.1,-0.0
56555,943.5367674780451,Right,Right,Right,0.1,-0.0
56560,943.6201851040267,Right,Right,Right,0.1,-0.0
56565,943.7036027300084,Right,Right,Right,0.1,-0.0
56570,943.78702035599,Right,Right,Right,0.1,-0.0
56575,943.8704379819716,Right,Right,Right,0.1,-0.0
56580,943.9538556079532,Right,Right,Right,0.1,-0.0
56585,944.0372732339348,Right,Right,Right,0.1,-0.0
56590,944.1206908599164,Right,Right,Right,0.1,-0.0
56595,944.204108485898,Right,Right,Right,0.1,-0.0
56600,944.2875261118796,Right,Right,Right,0.1,-0.0
56605,944.3709437378612,Right,Right,Right,0.1,-0.0
56610,944.4543613638428,Right,Right,Right,0.1,-0.0
56615,944.5377789898245,Right,Right,Right,0.1,-0.0
56620,944.6211966158061,Right,Right,Right,0.1,-0.0
56625,944.7046142417877,Left,Right,Left,0.1,-0.0
56630,944.7880318677693,Left,Left,Left,0.1,-0.0
56635,944.8714494937509,Left,Left,Left,0.1,-0.0
56640,944.9548671197325,Left,Left,Left,0.1,-0.0
56645,945.0382847457141,Left,Left,Left,0.1,-0.0
56650,945.1217023716957,Left,Left,Left,0.1,-0.0
56655,945.2051199976773,Left,Left,Left,0.1,-0.0
56660,945.288537623659,Left,Left,Left,0.1,-0.0
56665,945.3719552496407,Left,Left,Left,0.1,-0.0
56670,945.4553728756223,Left,Left,Left,0.1,-0.0
56675,945.5387905016039,Left,Left,Left,0.1,-0.0
56680,945.6222081275855,Left,Left,Left,0.1,-0.0
56685,945.7056257535671,Left,Left,Left,0.1,-0.0
56690,945.7890433795487,Left,Left,Left,0.1,-0.0
56695,945.8724610055303,Left,Left,Left,0.1,-0.0
56700,945.955878631512,Left,Left,Left,0.1,-0.0
56705,946.0392962574936,Left,Left,Left,0.1,-0.0
56710,946.1227138834752,Left,Left,Left,0.1,-0.0
56715,946.2061315094568,Left,Left,Left,0.1,-0.0
56720,946.2895491354384,Left,Left,Left,0.1,-0.0
56725,946.37296676142,Left,Left,Left,0.1,-0.0
56730,946.4563843874016,Left,Left,Left,0.1,-0.0
56735,946.5398020133832,Left,Left,Left,0.1,-0.0
56740,946.6232196393648,Left,Left,Left,0.1,-0.0
56745,946.7066372653464,Left,Left,Left,0.1,-0.0
56750,946.790054891328,Left,Left,Left,0.1,-0.0
56755,946.8734725173097,Left,Left,Left,0.1,-0.0
56760,946.9568901432913,Left,Left,Left,0.1,-0.0
56765,947.0403077692729,Left,Left,Left,0.1,-0.0
56770,947.1237253952545,Left,Left,Left,0.1,-0.0
56775,947.2071430212361,Left,Left,Left,0.1,-0.0
56780,947.2905606472177,Left,Left,Left,0.1,-0.0
56785,947.3739782731993,Left,Left,Left,0.1,-0.0
56790,947.4573958991809,Left,Left,Left,0.1,-0.0
56795,947.5408135251627,Left,Left,Left,0.1,-0.0
56800,947.6242311511443,Left,Left,Left,0.1,-0.0
56805,947.7076487771259,Left,Left,Left,0.1,-0.0
56810,947.7910664031075,Left,Left,Left,0.1,-0.0
56815,947.8744840290891,Left,Left,Left,0.1,-0.0
56820,947.9579016550707,Left,Left,Left,0.1,-0.0
56825,948.0413192810523,Left,Left,Left,0.1,-0.0
56830,948.1247369070339,Left,Left,Left,0.1,-0.0
56835,948.2081545330155,Left,Left,Left,0.1,-0.0
56840,948.2915721589972,Left,Left,Left,0.1,-0.0
56845,948.3749897849788,Left,Left,Left,0.1,-0.0
56850,948.4584074109604,Left,Left,Left,0.1,-0.0
56855,948.541825036942,Left,Left,Left,0.1,-0.0
56860,948.6252426629236,Left,Left,Left,0.1,-0.0
56865,948.7086602889052,Left,Left,Left,0.1,-0.0
56870,948.7920779148868,Left,Left,Left,0.1,-0.0
56875,948.8754955408684,Left,Left,Left,0.1,-0.0
56880,948.95891316685,Left,Left,Left,0.1,-0.0
56885,949.0423307928316,Left,Left,Left,0.1,-0.0
56890,949.1257484188133,Left,Left,Left,0.1,-0.0
56895,949.2091660447949,Left,Left,Left,0.1,-0.0
56900,949.2925836707765,Left,Left,Left,0.1,-0.0
56905,949.3760012967581,Left,Left,Left,0.1,-0.0
56910,949.4594189227397,Left,Left,Left,0.1,-0.0
56915,949.5428365487213,Left,Left,Left,0.1,-0.0
56920,949.6262541747029,Left,Left,Left,0.1,-0.0
56925,949.7096718006846,Left,Left,Left,0.1,-0.0
56930,949.7930894266663,Left,Left,Left,0.1,-0.0
56935,949.8765070526479,Left,Left,Left,0.1,-0.0
56940,949.9599246786295,Left,Left,Left,0.1,-0.0
56945,950.0433423046111,Left,Left,Left,0.1,-0.0
56950,950.1267599305927,Left,Left,Left,0.1,-0.0
56955,950.2101775565743,Left,Left,Left,0.1,-0.0
56960,950.2935951825559,Left,Left,Left,0.1,-0.0
56965,950.3770128085375,Left,Left,Left,0.1,-0.0
56970,950.4604304345191,Left,Left,Left,0.1,-0.0
56975,950.5438480605007,Left,Left,Left,0.1,-0.0
56980,950.6272656864824,Left,Left,Left,0.1,-0.0
56985,950.710683312464,Left,Left,Left,0.1,-0.0
56990,950.7941009384456,Left,Left,Left,0.1,-0.0
56995,950.8775185644272,Left,Left,Left,0.1,-0.0
57000,950.9609361904088,Left,Left,Left,0.1,-0.0
57005,951.0443538163904,Left,Left,Left,0.1,-0.0
57010,951.127771442372,Left,Left,Left,0.1,-0.0
57015,951.2111890683536,Left,Left,Left,0.1,-0.0
57020,951.2946066943352,Left,Left,Left,0.1,-0.0
57025,951.3780243203169,Left,Left,Left,0.1,-0.0
57030,951.4614419462985,Left,Left,Left,0.1,-0.0
57035,951.5448595722801,Left,Left,Left,0.1,-0.0
57040,951.6282771982617,Left,Left,Left,0.1,-0.0
57045,951.7116948242433,Left,Left,Left,0.1,-0.0
57050,951.7951124502249,Left,Left,Left,0.1,-0.0
57055,951.8785300762066,Left,Left,Left,0.1,-0.0
57060,951.9619477021882,Left,Left,Left,0.1,-0.0
57065,952.0453653281699,Left,Left,Left,0.1,-0.0
57070,952.1287829541515,Left,Left,Left,0.1,-0.0
57075,952.2122005801331,Left,Left,Left,0.1,-0.0
57080,952.2956182061147,Left,Left,Left,0.1,-0.0
57085,952.3790358320963,Left,Left,Left,0.1,-0.0
57090,952.4624534580779,Left,Left,Left,0.1,-0.0
57095,952.5458710840595,Left,Left,Left,0.1,-0.0
57100,952.6292887100411,Left,Left,Left,0.1,-0.0
57105,952.7127063360227,Left,Left,Left,0.1,-0.0
57110,952.7961239620043,Left,Left,Left,0.1,-0.0
57115,952.879541587986,Left,Left,Left,0.1,-0.0
57120,952.9629592139676,Left,Left,Left,0.1,-0.0
57125,953.0463768399492,Left,Left,Left,0.1,-0.0
57130,953.1297944659308,Left,Left,Left,0.1,-0.0
57135,953.2132120919124,Left,Left,Left,0.1,-0.0
57140,953.296629717894,Left,Left,Left,0.1,-0.0
57145,953.3800473438756,Left,Left,Left,0.1,-0.0
57150,953.4634649698572,Left,Left,Left,0.1,-0.0
57155,953.5468825958388,Left,Left,Left,0.1,-0.0
57160,953.6303002218204,Left,Left,Left,0.1,-0.0
57165,953.7137178478021,Left,Left,Left,0.1,-0.0
57170,953.7971354737837,Left,Left,Left,0.1,-0.0
57175,953.8805530997653,Left,Left,Left,0.1,-0.0
57180,953.963970725747,Left,Left,Left,0.1,-0.0
57185,954.0473883517286,Left,Left,Left,0.1,-0.0
57190,954.1308059777102,Right,Left,Right,0.1,-0.0
57195,954.2142236036918,Left,Left,Left,0.1,-0.0
57200,954.2976412296734,Left,Left,Left,0.1,-0.0
57205,954.381058855655,Left,Left,Left,0.1,-0.0
57210,954.4644764816367,Left,Left,Left,0.1,-0.0
57215,954.5478941076183,Left,Left,Left,0.1,-0.0
57220,954.6313117335999,Left,Left,Left,0.1,-0.0
57225,954.7147293595815,Left,Left,Left,0.1,-0.0
57230,954.7981469855631,Left,Left,Left,0.1,-0.0
57235,954.8815646115447,Left,Left,Left,0.1,-0.0
57240,954.9649822375263,Left,Left,Left,0.1,-0.0
57245,955.0483998635079,Left,Left,Left,0.1,-0.0
57250,955.1318174894895,Right,Left,Right,0.1,-0.0
57255,955.2152351154712,Left,Left,Left,0.1,-0.0
57260,955.2986527414528,Left,Left,Left,0.1,-0.0
57265,955.3820703674344,Left,Left,Left,0.1,-0.0
57270,955.465487993416,Left,Left,Left,0.1,-0.0
57275,955.5489056193976,Left,Left,Left,0.1,-0.0
57280,955.6323232453792,Left,Left,Left,0.1,-0.0
57285,955.7157408713608,Left,Left,Left,0.1,-0.0
57290,955.7991584973424,Left,Left,Left,0.1,-0.0
57295,955.882576123324,Left,Left,Left,0.1,-0.0
57300,955.9659937493057,Left,Left,Left,0.1,-0.0
57305,956.0494113752873,Left,Left,Left,0.1,-0.0
57310,956.132829001269,Left,Left,Left,0.1,-0.0
57315,956.2162466272506,Left,Left,Left,0.1,-0.0
57320,956.2996642532322,Left,Left,Left,0.1,-0.0
57325,956.3830818792138,Left,Left,Left,0.1,-0.0
57330,956.4664995051954,Left,Left,Left,0.1,-0.0
57335,956.549917131177,Left,Left,Left,0.1,-0.0
57340,956.6333347571587,Left,Left,Left,0.1,-0.0
57345,956.7167523831403,Left,Left,Left,0.1,-0.0
57350,956.8001700091219,Left,Left,Left,0.1,-0.0
57355,956.8835876351035,Left,Left,Left,0.1,-0.0
57360,956.9670052610851,Left,Left,Left,0.1,-0.0
57365,957.0504228870667,Left,Left,Left,0.1,-0.0
57370,957.1338405130483,Left,Left,Left,0.1,-0.0
57375,957.2172581390299,Left,Left,Left,0.1,-0.0
57380,957.3006757650115,Left,Left,Left,0.1,-0.0
57385,957.3840933909931,Left,Left,Left,0.1,-0.0
57390,957.4675110169748,Left,Left,Left,0.49143484234809875,0.6931471824645996
57395,957.5509286429564,Left,Left,Left,0.1,-0.0
57400,957.634346268938,Right,Left,Right,0.1,-0.0
57405,957.7177638949196,Left,Left,Left,0.1,-0.0
57410,957.8011815209012,Left,Left,Left,0.1,-0.0
57415,957.8845991468828,Left,Left,Left,0.1,-0.0
57420,957.9680167728644,Left,Left,Left,0.1,-0.0
57425,958.051434398846,Left,Left,Left,0.1,-0.0
57430,958.1348520248276,Right,Left,Right,0.1,-0.0
57435,958.2182696508092,Right,Right,Right,0.1,-0.0
57440,958.301687276791,Left,Left,Left,0.1,-0.0
57445,958.3851049027726,Right,Right,Right,0.1,-0.0
57450,958.4685225287542,Right,Right,Right,0.1,-0.0
57455,958.5519401547358,Left,Left,Left,0.1,-0.0
57460,958.6353577807174,Left,Left,Left,0.1,-0.0
57465,958.718775406699,Left,Left,Left,0.1,-0.0
57470,958.8021930326806,Left,Left,Left,0.1,-0.0
57475,958.8856106586622,Left,Left,Left,0.1,-0.0
57480,958.9690282846439,Left,Left,Left,0.1,-0.0
57485,959.0524459106255,Left,Left,Left,0.1,-0.0
57490,959.1358635366071,Left,Left,Left,0.1,-0.0
57495,959.2192811625887,Left,Left,Left,0.1,-0.0
